2019-04-03 11:00:09,20.12,19.87,19.37,19.87,20.06,20.31,19.56,20.37,20.19,20.0
2019-04-03 11:10:05,20.19,19.87,19.44,19.94,20.06,20.37,19.62,20.37,20.31,20.12
2019-04-03 11:10:09,20.19,19.87,19.44,19.94,20.06,20.37,19.62,20.37,20.31,20.12
2019-04-03 11:20:05,20.19,19.87,19.5,20.0,20.12,20.5,19.62,20.44,20.37,20.19
2019-04-03 11:20:09,20.12,19.87,19.5,20.0,20.19,20.5,19.62,20.44,20.37,20.19
2019-04-03 11:30:05,20.19,20.0,19.62,20.06,20.31,22.0,19.75,20.56,20.37,20.19
2019-04-03 11:30:09,20.19,19.94,19.62,20.12,20.31,22.0,19.75,20.56,20.37,20.19
2019-04-03 11:40:06,20.25,20.06,20.19,20.5,20.31,23.69,20.06,20.62,20.94,21.0
2019-04-03 11:50:06,20.31,20.19,20.37,20.69,20.44,23.31,20.19,20.75,20.94,20.94
2019-04-03 11:50:09,20.31,20.19,20.31,20.69,20.44,23.31,20.19,20.75,20.94,20.94
2019-04-03 12:00:07,20.44,20.31,20.44,20.75,20.56,23.25,20.31,20.87,20.94,20.94
2019-04-03 12:00:10,20.44,20.31,20.44,20.75,20.56,23.25,20.31,20.87,20.94,20.94
2019-04-03 12:10:03,20.44,20.37,20.56,21.0,20.69,22.75,20.37,20.94,20.87,20.75
2019-04-03 12:10:05,20.44,20.37,20.56,21.0,20.69,22.75,20.37,20.94,20.87,20.75
2019-04-03 12:10:07,20.44,20.37,20.56,21.0,20.69,22.75,20.44,20.94,20.87,20.75
2019-04-03 12:20:05,20.44,20.37,20.62,21.06,20.62,22.56,20.5,20.94,20.81,20.75
2019-04-03 12:20:08,20.44,20.37,20.62,21.06,20.62,22.56,20.5,20.94,20.81,20.75
2019-04-03 12:30:05,20.5,20.44,20.75,21.06,20.62,22.87,20.56,20.87,20.94,20.87
2019-04-03 12:30:08,20.5,20.44,20.75,21.06,20.62,22.87,20.56,20.87,20.94,20.87
2019-04-03 12:40:05,20.56,20.5,20.87,21.0,20.69,22.87,20.62,20.87,21.0,21.0
2019-04-03 12:40:08,20.56,20.5,20.87,21.0,20.69,22.87,20.62,20.87,21.0,21.0
2019-04-03 12:50:05,20.62,20.56,21.0,21.0,20.75,22.69,20.75,20.94,21.0,21.0
2019-04-03 12:50:06,20.62,20.56,21.0,21.0,20.75,22.69,20.75,20.94,21.0,21.0
